row, course, years_open, diss_doce_year, tese_doce_year, peri_doce_year, weight_a1, weight_a2, weight_b1, weight_b2, weight_b3, weight_b4, weight_b5, weight_c, weight_nc, qual_doce_year, conf_doce_year, livr_doce_year, capi_doce_year,arti_doce_year,has_phd,is_academic,level
144,biologicas_i,18.0,0.222222222222,0.111111111111,0.833333333333,35.1,33.0,85.8,18.0,3.6,0.5,0.4,0.0,0.1,0.0,0.0,0.111111111111,0.111111111111,0.111111111111,true,true,seis
145,biologicas_i,20.0,0.05,0.05,0.6,54.9,29.25,49.2,7.65,5.4,1.25,1.3,0.0,0.1,0.0,0.0,0.15,0.1,0.0,true,true,seis
146,biologicas_i,20.0,0.05,0.05,0.4,21.6,35.25,54.6,14.4,5.1,0.5,1.1,0.0,0.07,0.0,0.0,0.0,0.05,0.05,true,true,seis
147,biologicas_i,20.0,0.05,0.05,0.7,18.0,21.75,52.2,20.7,14.1,2.25,1.8,0.0,0.07,0.0,0.0,0.05,0.05,0.1,true,true,seis
148,biologicas_i,20.0,0.05,0.05,0.8,34.2,24.0,42.6,6.3,32.1,12.0,6.7,0.0,0.08,0.0,0.05,0.05,0.05,0.0,true,true,seis
149,biologicas_i,20.0,0.05,0.05,0.55,49.5,30.75,37.2,9.0,9.6,3.0,2.2,0.0,0.14,0.0,0.0,0.1,0.05,0.0,true,true,seis
150,biologicas_i,20.0,0.05,0.05,0.5,34.2,19.5,23.4,3.15,18.3,7.0,3.6,0.0,0.07,0.0,0.05,0.05,0.05,0.0,true,true,seis
151,biologicas_i,20.0,0.05,0.05,0.75,31.5,21.0,111.6,18.9,17.4,10.25,7.6,0.07,0.11,0.0,0.05,0.05,0.0,0.05,true,true,seis
152,biologicas_i,20.0,0.05,0.1,0.7,29.7,36.0,58.2,20.7,16.2,8.0,3.6,0.07,0.15,0.0,0.1,0.05,0.1,0.05,true,true,seis
153,biologicas_i,16.0,0.125,0.125,0.875,11.7,12.75,10.8,5.85,22.8,9.0,5.0,0.0,0.04,0.0,0.3125,0.0,0.0625,0.0,true,true,cinco
154,biologicas_i,20.0,0.15,0.0,0.5,8.1,9.75,26.4,7.65,9.9,2.0,1.0,0.0,0.03,0.0,0.05,0.0,0.05,0.05,true,true,cinco
155,biologicas_i,16.0,0.0625,0.0625,0.625,15.3,17.25,13.2,1.35,13.2,0.5,3.4,0.0,0.05,0.0,0.0625,0.0625,0.0625,0.0,true,true,cinco
156,biologicas_i,20.0,0.15,0.0,0.3,8.1,15.0,33.0,11.25,1.2,1.75,0.1,0.14,0.1,0.0,0.05,0.0,0.05,0.05,true,true,cinco
157,biologicas_i,15.0,0.2,0.0,0.6,21.6,10.5,30.6,11.7,8.4,2.25,1.4,0.0,0.03,0.0,0.0,0.0666666666667,0.0,0.0666666666667,true,true,cinco
158,biologicas_i,20.0,0.15,0.05,0.5,15.3,15.75,12.6,3.6,10.2,2.25,5.0,0.0,0.01,0.0,0.15,0.05,0.05,0.0,true,true,cinco
159,biologicas_i,20.0,0.1,0.05,0.4,7.2,12.0,17.4,6.75,9.6,2.5,6.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,true,true,cinco
160,biologicas_i,20.0,0.1,0.05,0.75,7.2,12.0,39.6,32.4,10.5,6.0,3.9,0.0,0.07,0.0,0.0,0.0,0.0,0.2,true,true,cinco
161,biologicas_i,20.0,0.15,0.05,0.6,5.4,13.5,21.6,4.5,15.6,1.75,4.4,0.0,0.17,0.0,0.1,0.0,0.05,0.0,true,true,cinco
163,biologicas_i,20.0,0.1,0.05,0.95,18.9,18.0,111.6,20.7,20.1,13.75,14.2,0.0,0.12,0.0,0.05,0.0,0.0,0.05,true,true,cinco
164,biologicas_i,20.0,0.1,0.05,0.7,2.7,9.0,20.4,14.85,17.4,4.0,4.1,0.0,0.02,0.0,0.05,0.0,0.0,0.1,true,true,cinco
165,biologicas_i,20.0,0.05,0.05,0.45,7.2,16.5,34.8,8.55,14.1,1.0,0.3,0.0,0.01,0.0,0.1,0.0,0.05,0.05,true,true,cinco
166,biologicas_i,12.0,0.166666666667,0.0,1.08333333333,12.6,23.25,71.4,27.9,11.4,3.25,2.9,0.07,0.08,0.0,0.0,0.0,0.0833333333333,0.166666666667,true,true,cinco
167,biologicas_i,20.0,0.05,0.05,0.6,17.1,14.25,48.6,10.8,3.3,1.0,0.9,0.0,0.03,0.0,0.05,0.05,0.05,0.05,true,true,cinco
168,biologicas_i,14.0,0.142857142857,0.0,1.0,6.3,9.75,43.2,18.0,6.3,7.25,4.5,0.0,0.06,0.0,0.142857142857,0.0,0.0,0.142857142857,true,true,cinco
169,biologicas_i,20.0,0.05,0.05,0.35,13.5,20.25,61.2,18.45,6.6,1.25,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05,true,true,cinco
170,biologicas_i,8.0,0.0,0.125,1.375,41.4,33.75,26.4,8.1,6.6,2.0,1.7,0.0,0.36,0.0,0.25,0.25,0.25,0.125,true,true,cinco
171,biologicas_i,7.0,0.0,0.0,0.428571428571,10.8,7.5,7.2,2.25,0.3,0.0,0.1,0.0,0.03,0.0,0.0,0.142857142857,0.0,0.0,true,true,cinco
172,biologicas_i,18.0,0.0555555555556,0.0,0.444444444444,22.5,24.0,47.4,7.65,8.1,1.5,1.9,0.0,0.1,0.0,0.0,0.0555555555556,0.0555555555556,0.0,true,true,cinco
173,biologicas_i,20.0,0.05,0.0,0.4,15.3,21.0,31.2,19.35,12.0,6.0,1.8,0.0,0.05,0.0,0.0,0.0,0.05,0.05,true,true,cinco
174,biologicas_i,18.0,0.166666666667,0.0,0.555555555556,4.5,18.0,22.2,1.8,4.8,1.0,1.6,0.0,0.05,0.0,0.0555555555556,0.0,0.111111111111,0.0,false,true,quatro
175,biologicas_i,15.0,0.133333333333,0.0,0.333333333333,2.7,3.0,8.4,2.25,5.1,1.75,2.5,0.0,0.05,0.0,0.0666666666667,0.0,0.0,0.0,false,true,quatro
176,biologicas_i,10.0,0.2,0.0,0.9,9.0,6.0,25.2,3.15,14.4,2.5,4.0,0.0,0.04,0.0,0.2,0.0,0.0,0.0,true,true,quatro
177,biologicas_i,20.0,0.1,0.05,0.35,3.6,11.25,22.2,11.25,9.6,2.25,0.6,0.0,0.04,0.0,0.15,0.0,0.0,0.05,true,true,quatro
178,biologicas_i,7.0,0.0,0.0,0.142857142857,0.9,2.25,1.8,0.45,0.3,0.75,0.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0,false,true,quatro
179,biologicas_i,14.0,0.214285714286,0.0,0.5,10.8,12.75,16.8,4.5,6.9,2.5,1.7,0.0,0.05,0.0,0.214285714286,0.0,0.0714285714286,0.0,true,true,quatro
180,biologicas_i,15.0,0.133333333333,0.0,0.666666666667,4.5,12.0,22.2,6.3,6.9,3.0,7.3,0.07,0.11,0.0,0.133333333333,0.0,0.0,0.0,true,true,quatro
181,biologicas_i,15.0,0.133333333333,0.0,0.733333333333,7.2,6.75,25.2,9.0,3.9,3.5,2.3,0.0,0.02,0.0,0.0666666666667,0.0,0.0,0.0666666666667,true,true,quatro
182,biologicas_i,20.0,0.1,0.0,0.3,10.8,6.0,15.0,3.6,8.7,1.5,1.3,0.0,0.01,0.0,0.05,0.0,0.0,0.0,true,true,quatro
183,biologicas_i,14.0,0.142857142857,0.0,0.5,2.7,1.5,6.0,19.35,3.6,2.5,2.1,0.0,0.03,0.0,0.0,0.0,0.0,0.214285714286,false,true,quatro
184,biologicas_i,10.0,0.1,0.0,1.1,9.9,14.25,39.0,12.15,3.0,4.5,2.5,0.0,0.07,0.0,0.0,0.0,0.1,0.1,false,true,quatro
185,biologicas_i,16.0,0.125,0.0,0.25,7.2,5.25,6.0,4.5,8.1,5.0,2.5,0.0,0.03,0.0,0.0625,0.0,0.0,0.0,true,true,quatro
186,biologicas_i,20.0,0.15,0.0,0.65,10.8,12.75,22.8,4.5,10.2,3.25,6.4,0.14,0.1,0.0,0.05,0.0,0.05,0.0,true,true,quatro
187,biologicas_i,20.0,0.05,0.0,0.45,13.5,17.25,33.0,11.25,9.6,1.75,1.4,0.0,0.04,0.0,0.0,0.0,0.05,0.05,true,true,quatro
188,biologicas_i,20.0,0.1,0.0,0.45,14.4,21.0,22.2,5.85,5.7,3.25,4.2,0.0,0.02,0.0,0.0,0.0,0.05,0.0,true,true,quatro
189,biologicas_i,20.0,0.15,0.0,0.4,0.0,3.0,12.6,2.7,12.9,12.5,2.6,0.0,0.07,0.0,0.2,0.0,0.0,0.0,true,true,quatro
190,biologicas_i,12.0,0.0833333333333,0.166666666667,0.666666666667,8.1,17.25,42.0,13.95,9.9,3.5,0.9,0.0,0.15,0.0,0.0,0.0,0.0833333333333,0.0833333333333,true,true,quatro
191,biologicas_i,20.0,0.1,0.05,0.3,8.1,10.5,17.4,4.5,5.7,0.75,0.4,0.0,0.03,0.0,0.0,0.0,0.05,0.0,true,true,quatro
192,biologicas_i,20.0,0.05,0.05,0.6,8.1,12.75,16.8,4.95,19.5,5.0,7.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,true,true,quatro
193,biologicas_i,20.0,0.1,0.05,0.45,7.2,10.5,15.6,3.15,17.7,4.25,4.7,0.0,0.03,0.0,0.0,0.0,0.0,0.0,true,true,quatro
194,biologicas_i,20.0,0.1,0.05,0.6,3.6,4.5,12.6,2.25,17.1,3.75,5.9,0.0,0.07,0.0,0.45,0.0,0.0,0.0,true,true,quatro
195,biologicas_i,7.0,0.0,0.0,0.142857142857,2.7,3.75,6.6,0.0,0.6,0.75,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,true,true,quatro
196,biologicas_i,13.0,0.153846153846,0.0,0.692307692308,3.6,7.5,12.0,4.5,7.5,3.0,1.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,true,true,quatro
197,biologicas_i,20.0,0.15,0.1,0.3,3.6,6.0,21.0,9.0,6.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.05,true,true,quatro
198,biologicas_i,20.0,0.1,0.05,0.5,7.2,6.75,15.0,3.15,8.7,8.75,3.3,0.0,0.03,0.0,0.0,0.0,0.0,0.0,true,true,quatro
199,biologicas_i,11.0,0.181818181818,0.0,1.18181818182,14.4,30.75,73.8,4.5,2.4,3.0,1.3,0.0,0.05,0.0,0.0,0.0909090909091,0.181818181818,0.0,true,true,quatro
200,biologicas_i,18.0,0.0555555555556,0.0,0.555555555556,31.5,27.0,52.2,14.4,11.7,4.5,4.3,0.0,0.13,0.0,0.0,0.0555555555556,0.0555555555556,0.0555555555556,true,true,quatro
201,biologicas_i,20.0,0.1,0.0,0.4,24.3,7.5,14.4,3.15,14.7,3.75,3.3,0.0,0.08,0.0,0.0,0.05,0.0,0.0,true,true,quatro
202,biologicas_i,20.0,0.1,0.05,0.45,6.3,4.5,13.8,3.15,9.6,9.5,1.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,true,true,quatro
203,biologicas_i,20.0,0.1,0.05,0.45,3.6,8.25,40.2,22.95,11.4,6.75,4.9,0.0,0.04,0.0,0.0,0.0,0.0,0.05,true,true,quatro
204,biologicas_i,20.0,0.05,0.05,0.7,22.5,14.25,18.6,1.35,24.3,7.0,4.5,0.0,0.06,0.0,0.1,0.05,0.05,0.0,true,true,quatro
205,biologicas_i,20.0,0.05,0.0,0.75,41.4,27.75,47.4,24.75,19.5,8.0,9.5,0.07,0.08,0.0,0.1,0.05,0.05,0.1,true,true,quatro
206,biologicas_i,20.0,0.05,0.05,0.45,9.0,10.5,20.4,8.55,11.4,3.25,2.0,0.0,0.04,0.0,0.1,0.0,0.0,0.05,true,true,quatro
207,biologicas_i,20.0,0.0,0.05,0.2,9.0,9.75,10.8,0.9,7.5,0.5,1.3,0.0,0.04,0.0,0.05,0.0,0.0,0.0,true,true,quatro
208,biologicas_i,10.0,0.2,0.0,0.6,9.0,3.75,4.2,3.15,4.2,0.75,2.9,0.14,0.01,0.0,0.0,0.0,0.0,0.0,false,true,tres
209,biologicas_i,8.0,0.0,0.0,0.375,0.9,0.0,4.8,1.8,1.2,2.0,1.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,false,true,tres
210,biologicas_i,9.0,0.0,0.0,0.666666666667,6.3,10.5,13.2,3.6,6.6,0.75,1.0,0.0,0.02,0.0,0.444444444444,0.0,0.111111111111,0.0,false,true,tres
211,biologicas_i,8.0,0.0,0.0,0.5,4.5,7.5,11.4,1.35,3.6,1.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,false,true,tres
212,biologicas_i,13.0,0.230769230769,0.0,0.769230769231,3.6,9.0,15.0,9.0,4.5,1.25,5.5,0.0,0.06,0.0,0.230769230769,0.0,0.0,0.0769230769231,false,true,tres
213,biologicas_i,7.0,0.0,0.0,0.285714285714,0.9,0.75,6.0,1.8,1.8,1.5,0.7,0.0,0.04,0.0,0.0,0.0,0.0,0.0,false,true,tres
214,biologicas_i,10.0,0.1,0.0,0.6,7.2,9.75,21.6,4.5,3.3,2.0,2.7,0.0,0.06,0.0,0.1,0.0,0.0,0.0,true,true,tres
215,biologicas_i,8.0,0.0,0.0,0.5,4.5,0.75,10.2,1.8,0.9,0.75,2.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,false,true,tres
216,biologicas_i,9.0,0.0,0.0,0.444444444444,5.4,3.0,11.4,0.9,1.2,0.5,1.3,0.0,0.02,0.0,0.222222222222,0.0,0.0,0.0,true,true,tres
217,biologicas_i,20.0,0.15,0.0,0.4,0.0,11.25,25.2,10.35,6.0,4.5,3.7,0.0,0.09,0.0,0.0,0.0,0.0,0.05,true,true,tres
218,biologicas_i,20.0,0.15,0.0,0.3,2.7,7.5,12.6,14.85,4.8,2.75,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,false,true,tres
219,biologicas_i,11.0,0.181818181818,0.0,0.545454545455,0.0,6.75,6.0,11.25,3.6,3.0,1.3,0.0,0.1,0.0,0.0909090909091,0.0,0.0,0.181818181818,false,true,tres
220,biologicas_i,12.0,0.166666666667,0.0,0.583333333333,2.7,4.5,7.2,3.15,9.9,3.0,2.2,0.07,0.01,0.0,0.25,0.0,0.0,0.0,false,true,tres
221,biologicas_i,20.0,0.1,0.0,0.2,7.2,9.0,7.2,4.95,6.9,2.25,0.9,0.0,0.04,0.0,0.0,0.0,0.0,0.0,true,true,tres
222,biologicas_i,20.0,0.1,0.0,0.4,3.6,6.0,5.4,3.15,14.4,4.5,3.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,false,true,tres
223,biologicas_i,15.0,0.0666666666667,0.0,0.4,15.3,5.25,4.8,4.05,4.2,6.75,7.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,false,true,tres
224,biologicas_i,12.0,0.0833333333333,0.0,0.583333333333,7.2,5.25,23.4,10.35,8.1,5.75,2.4,0.0,0.11,0.0,0.166666666667,0.0,0.0,0.0833333333333,false,true,tres
225,biologicas_i,17.0,0.176470588235,0.0,0.352941176471,0.0,0.75,6.0,0.45,5.7,3.25,2.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,false,true,tres
226,biologicas_i,10.0,0.2,0.0,0.6,0.9,6.0,13.8,9.45,2.4,2.75,3.5,0.0,0.08,0.0,0.1,0.0,0.0,0.1,false,true,tres
227,biologicas_i,12.0,0.166666666667,0.0,0.583333333333,6.3,12.0,21.6,6.75,6.3,0.5,0.3,0.0,0.01,0.0,0.0,0.0,0.0833333333333,0.0833333333333,true,true,tres
228,biologicas_i,14.0,0.142857142857,0.0,0.5,4.5,14.25,35.4,2.25,2.1,1.25,1.1,0.0,0.04,0.0,0.0,0.0,0.0714285714286,0.0,false,true,tres
229,biologicas_i,11.0,0.0909090909091,0.0,0.818181818182,8.1,12.75,39.0,7.65,1.2,1.0,1.6,0.0,0.05,0.0,0.0,0.0,0.0909090909091,0.0909090909091,false,true,tres
230,biologicas_i,10.0,0.2,0.0,0.7,14.4,6.0,4.2,5.85,1.5,2.5,2.6,0.0,0.01,0.0,0.7,0.1,0.0,0.1,false,true,tres
231,biologicas_i,11.0,0.0,0.0,0.272727272727,2.7,3.75,5.4,0.9,1.5,3.5,0.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,false,true,tres
232,biologicas_i,10.0,0.2,0.0,0.4,5.4,5.25,4.2,0.45,0.9,4.0,0.6,0.07,0.05,0.0,0.1,0.0,0.0,0.0,false,true,tres
233,biologicas_i,10.0,0.1,0.0,0.7,8.1,14.25,20.4,3.15,0.0,1.0,0.8,0.0,0.02,0.0,0.0,0.0,0.1,0.0,false,true,tres
234,biologicas_ii,20.0,0.1,0.05,0.45,43.2,42.75,51.0,37.8,4.8,2.0,0.0,1.05,0.07,0.0,0.0,0.05,0.05,0.1,true,true,sete
235,biologicas_ii,20.0,0.1,0.1,0.8,18.0,59.25,93.0,92.25,6.3,1.25,0.0,0.7,0.17,0.0,0.0,0.0,0.1,0.35,true,true,sete
236,biologicas_ii,20.0,0.05,0.05,0.3,49.5,58.5,54.6,63.45,11.1,2.75,0.1,2.8,0.33,0.0,0.0,0.0,0.05,0.1,true,true,sete
237,biologicas_ii,20.0,0.05,0.05,0.5,41.4,44.25,33.0,45.45,3.3,1.5,0.1,2.59,0.13,0.0,0.0,0.05,0.1,0.15,true,true,sete
238,biologicas_ii,20.0,0.1,0.05,0.35,53.1,63.75,45.0,48.6,4.8,0.75,0.2,0.56,0.14,0.0,0.0,0.05,0.05,0.1,true,true,sete
239,biologicas_ii,20.0,0.1,0.05,0.7,14.4,33.0,42.6,22.5,0.3,0.25,0.0,0.21,0.01,0.0,0.0,0.05,0.15,0.15,true,true,sete
240,biologicas_ii,20.0,0.05,0.05,0.5,39.6,56.25,76.2,29.25,5.4,2.25,0.2,1.68,0.25,0.0,0.0,0.05,0.1,0.1,true,true,sete
241,biologicas_ii,20.0,0.0,0.05,0.4,51.3,67.5,61.8,27.9,5.4,5.5,0.0,1.19,0.17,0.0,0.0,0.05,0.1,0.05,true,true,sete
242,biologicas_ii,20.0,0.1,0.1,1.05,27.0,54.0,54.6,50.4,2.1,1.0,0.0,1.26,0.09,0.0,0.0,0.1,0.2,0.35,true,true,sete
243,biologicas_ii,20.0,0.05,0.05,0.4,9.9,44.25,24.0,37.35,2.7,0.5,0.1,0.98,0.04,0.0,0.0,0.0,0.1,0.15,true,true,sete
244,biologicas_ii,20.0,0.15,0.1,0.45,4.5,6.75,22.8,47.7,5.7,2.5,0.6,2.38,0.11,0.0,0.0,0.0,0.0,0.25,true,true,seis
245,biologicas_ii,20.0,0.1,0.05,0.4,41.4,44.25,30.6,47.25,5.1,2.5,0.3,2.24,0.21,0.0,0.0,0.05,0.05,0.1,true,true,seis
246,biologicas_ii,20.0,0.1,0.05,0.55,23.4,49.5,63.6,40.5,9.6,6.25,0.7,1.47,0.2,0.0,0.0,0.0,0.1,0.1,true,true,seis
247,biologicas_ii,20.0,0.05,0.05,0.35,9.9,26.25,28.2,22.5,3.3,2.25,0.0,1.12,0.1,0.0,0.0,0.0,0.05,0.1,true,true,seis
248,biologicas_ii,20.0,0.1,0.1,0.35,13.5,23.25,22.8,20.25,2.7,1.25,0.0,0.42,0.09,0.0,0.0,0.0,0.05,0.1,true,true,seis
249,biologicas_ii,20.0,0.1,0.05,0.4,16.2,44.25,28.2,24.3,1.5,0.25,0.0,0.77,0.01,0.0,0.0,0.0,0.1,0.1,true,true,seis
250,biologicas_ii,20.0,0.05,0.05,0.75,27.9,36.0,33.6,22.5,6.3,2.5,0.0,0.7,0.08,0.0,0.0,0.1,0.15,0.15,true,true,seis
251,biologicas_ii,7.0,0.0,0.0,0.285714285714,9.0,9.0,10.2,6.3,0.9,1.0,0.1,0.14,0.16,0.0,0.0,0.0,0.0,0.0,false,true,cinco
252,biologicas_ii,20.0,0.05,0.0,0.3,8.1,18.75,28.2,22.05,4.2,3.75,0.3,1.33,0.16,0.0,0.0,0.0,0.0,0.05,true,true,cinco
253,biologicas_ii,20.0,0.05,0.05,0.25,11.7,9.0,24.0,23.85,3.6,2.75,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.1,true,true,cinco
254,biologicas_ii,20.0,0.05,0.05,0.35,4.5,16.5,19.2,23.4,4.2,1.5,0.0,1.33,0.07,0.0,0.0,0.0,0.05,0.1,true,true,cinco
255,biologicas_ii,7.0,0.0,0.0,0.285714285714,0.0,6.0,7.8,8.55,0.3,0.5,0.2,0.07,0.09,0.0,0.0,0.0,0.0,0.0,true,true,cinco
256,biologicas_ii,18.0,0.166666666667,0.0555555555556,0.722222222222,5.4,18.75,43.8,47.7,3.0,0.5,0.0,0.28,0.09,0.0,0.0,0.0,0.0555555555556,0.333333333333,true,true,cinco
257,biologicas_ii,20.0,0.05,0.0,0.25,4.5,11.25,18.0,15.3,1.8,3.0,0.0,0.98,0.2,0.0,0.0,0.0,0.0,0.05,true,true,cinco
258,biologicas_ii,20.0,0.1,0.05,0.3,15.3,17.25,24.6,13.95,3.0,1.0,0.0,0.63,0.02,0.0,0.0,0.0,0.05,0.05,true,true,cinco
259,biologicas_ii,20.0,0.05,0.05,0.55,9.0,21.75,30.6,30.6,6.3,4.25,0.3,0.56,0.05,0.0,0.0,0.0,0.05,0.15,true,true,cinco
260,biologicas_ii,20.0,0.15,0.05,0.4,2.7,10.5,21.0,19.35,4.8,0.75,0.1,1.61,0.14,0.0,0.0,0.0,0.05,0.15,true,true,quatro
261,biologicas_ii,15.0,0.0,0.0,0.466666666667,1.8,5.25,18.0,32.4,6.0,2.5,1.0,2.03,0.03,0.0,0.0,0.0,0.0,0.2,false,true,quatro
262,biologicas_ii,18.0,0.111111111111,0.0,0.277777777778,1.8,9.75,20.4,12.15,1.2,1.25,0.1,0.56,0.05,0.0,0.111111111111,0.0,0.0,0.0555555555556,true,true,quatro
263,biologicas_ii,12.0,0.166666666667,0.0833333333333,0.25,3.6,10.5,7.2,23.4,2.7,1.0,0.3,1.68,0.11,0.0,0.0,0.0,0.0,0.166666666667,true,true,quatro
264,biologicas_ii,20.0,0.15,0.0,0.3,8.1,18.0,20.4,18.9,2.7,1.25,0.5,0.42,0.12,0.0,0.05,0.0,0.05,0.1,true,true,quatro
265,biologicas_ii,16.0,0.1875,0.0,0.4375,1.8,3.0,21.0,15.75,0.3,0.25,0.2,0.14,0.01,0.0,0.0,0.0,0.0,0.1875,true,true,quatro
266,biologicas_ii,20.0,0.05,0.0,0.2,1.8,7.5,9.6,20.7,0.6,0.25,0.0,0.35,0.05,0.0,0.05,0.0,0.0,0.1,true,true,quatro
267,biologicas_ii,20.0,0.05,0.0,0.35,6.3,9.75,24.6,17.55,1.5,1.75,0.2,0.14,0.03,0.0,0.0,0.0,0.0,0.1,true,true,quatro
268,biologicas_ii,20.0,0.1,0.0,0.2,0.9,4.5,7.2,7.65,3.0,1.5,0.0,0.91,0.03,0.0,0.0,0.0,0.0,0.05,true,true,quatro
269,biologicas_ii,8.0,0.0,0.0,1.0,6.3,14.25,24.6,18.0,1.5,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.125,0.25,true,true,quatro
270,biologicas_ii,7.0,0.0,0.0,0.428571428571,6.3,12.75,8.4,6.75,0.0,0.25,0.1,0.07,0.01,0.0,0.0,0.0,0.142857142857,0.142857142857,false,true,quatro
271,biologicas_ii,20.0,0.1,0.0,0.7,9.0,18.0,47.4,28.35,0.6,1.0,0.0,0.35,0.02,0.0,0.0,0.0,0.05,0.2,true,true,quatro
273,biologicas_ii,20.0,0.1,0.0,0.3,3.6,5.25,15.0,18.0,3.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,true,true,quatro
274,biologicas_ii,20.0,0.0,0.05,0.25,4.5,18.0,15.6,10.35,2.4,4.0,0.2,0.49,0.07,0.0,0.0,0.0,0.05,0.05,true,true,quatro
275,biologicas_ii,20.0,0.2,0.1,0.65,8.1,6.75,30.6,25.65,4.2,1.5,0.0,0.49,0.05,0.0,0.0,0.0,0.0,0.25,true,true,quatro
276,biologicas_ii,20.0,0.1,0.05,0.4,8.1,15.0,13.2,16.65,0.9,1.0,0.0,0.77,0.05,0.0,0.05,0.0,0.05,0.15,true,true,quatro
277,biologicas_ii,20.0,0.15,0.05,0.15,3.6,11.25,6.0,7.65,1.2,0.0,0.0,1.05,0.04,0.0,0.0,0.0,0.05,0.05,true,true,tres
278,biologicas_ii,8.0,0.0,0.0,0.25,2.7,1.5,6.0,5.85,0.9,2.0,0.0,0.56,0.03,0.0,0.0,0.0,0.0,0.0,false,true,tres
279,biologicas_ii,15.0,0.0,0.0,0.666666666667,5.4,12.0,21.6,19.35,6.0,5.75,0.1,4.41,0.09,0.0,0.0,0.0,0.0666666666667,0.2,false,true,tres
280,biologicas_ii,20.0,0.05,0.0,0.4,13.5,30.75,33.6,34.65,6.6,6.0,0.3,4.27,0.2,0.0,0.0,0.0,0.05,0.1,true,true,tres
281,biologicas_iii,20.0,0.05,0.05,0.45,22.5,36.75,31.8,41.85,4.8,3.5,1.1,1.05,0.2,0.0,0.0,0.0,0.05,0.15,true,true,sete
282,biologicas_iii,20.0,0.05,0.05,0.9,50.4,39.75,52.2,42.75,15.6,6.5,1.7,1.47,0.29,0.0,0.0,0.1,0.1,0.2,true,true,sete
283,biologicas_iii,20.0,0.1,0.1,0.4,15.3,9.75,27.0,16.65,8.7,6.0,0.8,0.21,0.24,0.0,0.0,0.0,0.0,0.05,true,true,seis
284,biologicas_iii,20.0,0.05,0.05,0.45,5.4,15.75,22.2,26.55,12.6,5.5,2.4,0.84,0.05,0.0,0.0,0.0,0.0,0.1,true,true,seis
285,biologicas_iii,20.0,0.05,0.05,0.35,35.1,38.25,45.6,50.85,18.6,5.5,0.7,1.68,0.29,0.0,0.0,0.0,0.0,0.1,true,true,seis
286,biologicas_iii,20.0,0.0,0.05,0.4,13.5,27.0,24.6,39.6,9.9,7.25,0.9,0.77,0.12,0.0,0.0,0.0,0.05,0.15,true,true,seis
287,biologicas_iii,20.0,0.05,0.15,0.45,24.3,21.0,30.0,25.2,15.0,7.75,1.8,0.77,0.14,0.0,0.0,0.0,0.05,0.1,true,true,seis
289,biologicas_iii,14.0,0.0714285714286,0.0,0.357142857143,0.9,3.0,6.0,8.55,4.2,1.25,0.2,0.63,0.05,0.0,0.0,0.0,0.0,0.0714285714286,true,true,quatro
290,biologicas_iii,12.0,0.166666666667,0.0,0.583333333333,0.9,0.75,3.6,6.75,1.8,5.25,1.3,1.33,0.03,0.0,0.166666666667,0.0,0.0,0.0833333333333,false,true,quatro
291,biologicas_iii,13.0,0.153846153846,0.0,0.615384615385,6.3,6.0,15.0,14.85,8.1,2.5,2.6,1.12,0.08,0.0,0.0,0.0,0.0,0.0769230769231,true,true,quatro
292,biologicas_iii,10.0,0.1,0.0,0.6,4.5,4.5,5.4,11.25,7.2,3.75,1.9,1.12,0.09,0.0,0.0,0.0,0.0,0.1,false,true,quatro
293,biologicas_iii,20.0,0.05,0.0,0.35,2.7,3.75,4.8,7.2,3.3,4.0,2.7,0.84,0.05,0.0,0.0,0.0,0.0,0.05,true,true,quatro
294,biologicas_iii,15.0,0.133333333333,0.0,0.133333333333,0.9,1.5,3.6,2.25,2.7,1.0,0.4,0.7,0.35,0.0,0.0,0.0,0.0,0.0,true,true,quatro
295,biotecnologia,13.0,0.0769230769231,0.0769230769231,0.461538461538,2.7,6.0,5.4,9.9,1.8,9.5,0.0,1.12,0.04,0.0,0.0,0.0,0.0,0.0769230769231,true,true,cinco
296,biotecnologia,12.0,0.166666666667,0.0833333333333,0.833333333333,1.8,9.75,11.4,10.35,7.2,10.0,0.0,2.17,0.13,0.0,0.583333333333,0.0,0.0833333333333,0.0833333333333,true,true,cinco
